date,district,pm10,pm25,month,day,season,pm_grade
2019-06-09,노원구,32,25,6,9,summer,normal
2019-06-09,도봉구,41,29,6,9,summer,normal
2019-06-09,동대문구,26,21,6,9,summer,good
2019-06-09,동작구,35,26,6,9,summer,normal
2019-06-09,마포구,46,38,6,9,summer,normal
2019-06-09,서대문구,41,34,6,9,summer,normal
2019-06-09,서초구,45,41,6,9,summer,normal
2019-06-09,성동구,44,36,6,9,summer,normal
2019-06-09,성북구,48,35,6,9,summer,normal
2019-06-09,송파구,46,37,6,9,summer,normal
2019-06-09,양천구,31,21,6,9,summer,normal
2019-06-09,영등포구,45,38,6,9,summer,normal
2019-06-09,용산구,24,22,6,9,summer,good
2019-06-09,은평구,40,30,6,9,summer,normal
2019-06-09,종로구,26,18,6,9,summer,good
2019-06-09,중구,29,20,6,9,summer,good
2019-06-09,중랑구,28,26,6,9,summer,good
2019-06-08,강남구,20,13,6,8,summer,good
2019-06-08,강동구,24,14,6,8,summer,good
2019-06-08,강북구,27,13,6,8,summer,good
2019-06-08,강서구,25,17,6,8,summer,good
2019-06-08,관악구,28,17,6,8,summer,good
2019-06-08,광진구,29,22,6,8,summer,good
2019-06-08,구로구,28,19,6,8,summer,good
2019-06-08,금천구,25,17,6,8,summer,good
2019-06-08,노원구,25,16,6,8,summer,good
2019-06-08,도봉구,28,16,6,8,summer,good
2019-06-08,동대문구,19,13,6,8,summer,good
2019-06-08,동작구,27,16,6,8,summer,good
2019-06-08,마포구,27,21,6,8,summer,good
2019-06-08,서대문구,27,15,6,8,summer,good
2019-06-08,서초구,31,20,6,8,summer,normal
2019-06-08,성동구,25,16,6,8,summer,good
2019-06-08,성북구,32,19,6,8,summer,normal
2019-06-08,송파구,26,17,6,8,summer,good
2019-06-08,양천구,27,15,6,8,summer,good
2019-06-08,영등포구,29,19,6,8,summer,good
2019-06-08,용산구,18,13,6,8,summer,good
2019-06-08,은평구,26,18,6,8,summer,good
2019-06-08,종로구,21,13,6,8,summer,good
2019-06-08,중구,20,13,6,8,summer,good
2019-06-08,중랑구,18,15,6,8,summer,good
2019-06-07,강남구,10,6,6,7,summer,good
2019-06-07,강동구,10,7,6,7,summer,good
2019-06-07,강북구,13,6,6,7,summer,good
2019-06-07,강서구,12,9,6,7,summer,good
2019-06-07,관악구,15,12,6,7,summer,good
2019-06-07,광진구,13,13,6,7,summer,good
2019-06-07,금천구,13,10,6,7,summer,good
2019-06-07,노원구,11,8,6,7,summer,good
2019-06-07,도봉구,16,7,6,7,summer,good
2019-06-07,동대문구,8,6,6,7,summer,good
2019-06-07,동작구,17,8,6,7,summer,good
2019-06-07,마포구,14,13,6,7,summer,good
2019-06-07,서대문구,11,8,6,7,summer,good
2019-06-07,서초구,17,15,6,7,summer,good
2019-06-07,성동구,13,9,6,7,summer,good
2019-06-07,성북구,15,11,6,7,summer,good
2019-06-07,송파구,12,9,6,7,summer,good
2019-06-07,양천구,15,7,6,7,summer,good
2019-06-07,영등포구,18,14,6,7,summer,good
2019-06-07,용산구,6,5,6,7,summer,good
2019-06-07,은평구,14,13,6,7,summer,good
2019-06-07,종로구,11,6,6,7,summer,good
2019-06-07,중구,11,7,6,7,summer,good
2019-06-07,중랑구,9,7,6,7,summer,good
2019-06-06,강남구,45,29,6,6,summer,normal
2019-06-06,강동구,50,32,6,6,summer,normal
2019-06-06,강북구,71,41,6,6,summer,normal
2019-06-06,강서구,49,33,6,6,summer,normal
2019-06-06,관악구,70,49,6,6,summer,normal
2019-06-06,광진구,73,62,6,6,summer,normal
2019-06-06,구로구,68,58,6,6,summer,normal
2019-06-06,금천구,44,30,6,6,summer,normal
2019-06-06,노원구,55,36,6,6,summer,normal
2019-06-06,도봉구,81,59,6,6,summer,bad
2019-06-06,동대문구,46,31,6,6,summer,normal
2019-06-06,동작구,55,34,6,6,summer,normal
2019-06-06,마포구,70,51,6,6,summer,normal
2019-06-06,서대문구,65,51,6,6,summer,normal
2019-06-06,서초구,67,52,6,6,summer,normal
2019-06-06,성동구,70,52,6,6,summer,normal
2019-06-06,성북구,70,57,6,6,summer,normal
2019-06-06,송파구,64,47,6,6,summer,normal
2019-06-06,양천구,55,32,6,6,summer,normal
2019-06-06,영등포구,74,57,6,6,summer,normal
2019-06-06,용산구,40,30,6,6,summer,normal
2019-06-06,은평구,62,45,6,6,summer,normal
2019-06-06,종로구,46,26,6,6,summer,normal
2019-06-06,중구,47,32,6,6,summer,normal
2019-06-06,중랑구,49,35,6,6,summer,normal
2019-06-05,강남구,42,29,6,5,summer,normal
2019-06-05,강동구,47,32,6,5,summer,normal
2019-06-05,강북구,48,27,6,5,summer,normal
2019-06-05,강서구,45,31,6,5,summer,normal
2019-06-05,관악구,68,48,6,5,summer,normal
2019-06-05,광진구,70,56,6,5,summer,normal
2019-06-05,구로구,65,58,6,5,summer,normal
2019-06-05,금천구,42,30,6,5,summer,normal
2019-06-05,노원구,43,29,6,5,summer,normal
2019-06-05,도봉구,62,41,6,5,summer,normal
2019-06-05,동대문구,39,28,6,5,summer,normal
2019-06-05,동작구,48,34,6,5,summer,normal
2019-06-05,마포구,67,45,6,5,summer,normal
2019-06-05,서대문구,61,45,6,5,summer,normal
2019-06-05,서초구,67,53,6,5,summer,normal
2019-06-05,성동구,66,49,6,5,summer,normal
2019-06-05,성북구,67,45,6,5,summer,normal
2019-06-05,송파구,64,46,6,5,summer,normal
2019-06-05,양천구,49,30,6,5,summer,normal
2019-06-05,영등포구,67,51,6,5,summer,normal
2019-06-05,용산구,38,28,6,5,summer,normal
2019-06-05,은평구,62,44,6,5,summer,normal
2019-06-05,종로구,40,24,6,5,summer,normal
2019-06-05,중구,38,26,6,5,summer,normal
2019-06-05,중랑구,40,31,6,5,summer,normal
2019-06-04,강남구,23,15,6,4,summer,good
2019-06-04,강동구,29,18,6,4,summer,good
2019-06-04,강북구,31,18,6,4,summer,normal
2019-06-04,강서구,29,20,6,4,summer,good
2019-06-04,관악구,32,22,6,4,summer,normal
2019-06-04,광진구,32,27,6,4,summer,normal
2019-06-04,구로구,30,24,6,4,summer,good
2019-06-04,금천구,25,19,6,4,summer,good
2019-06-04,노원구,31,21,6,4,summer,normal
2019-06-04,도봉구,31,18,6,4,summer,normal
2019-06-04,동대문구,23,17,6,4,summer,good
2019-06-04,동작구,28,18,6,4,summer,good
2019-06-04,마포구,34,24,6,4,summer,normal
2019-06-04,서대문구,30,20,6,4,summer,good
2019-06-04,서초구,30,23,6,4,summer,good
2019-06-04,성동구,30,18,6,4,summer,good
2019-06-04,성북구,32,20,6,4,summer,normal
2019-06-04,송파구,27,17,6,4,summer,good
2019-06-04,양천구,31,19,6,4,summer,normal
2019-06-04,영등포구,36,25,6,4,summer,normal
2019-06-04,용산구,21,16,6,4,summer,good
2019-06-04,은평구,30,22,6,4,summer,good
2019-06-04,종로구,25,16,6,4,summer,good
2019-06-04,중구,23,16,6,4,summer,good
2019-06-04,중랑구,25,20,6,4,summer,good
2019-06-03,강남구,32,20,6,3,summer,normal
2019-06-03,강동구,40,24,6,3,summer,normal
2019-06-03,강북구,41,22,6,3,summer,normal
2019-06-03,강서구,34,18,6,3,summer,normal
2019-06-03,관악구,42,22,6,3,summer,normal
2019-06-03,광진구,45,28,6,3,summer,normal
2019-06-03,구로구,44,25,6,3,summer,normal
2019-06-03,금천구,33,20,6,3,summer,normal
2019-06-03,노원구,38,24,6,3,summer,normal
2019-06-03,도봉구,42,21,6,3,summer,normal
2019-06-03,동대문구,32,21,6,3,summer,normal
2019-06-03,동작구,35,21,6,3,summer,normal
2019-06-03,마포구,42,24,6,3,summer,normal
2019-06-03,서대문구,40,20,6,3,summer,normal
2019-06-03,서초구,44,26,6,3,summer,normal
2019-06-03,성동구,41,21,6,3,summer,normal
2019-06-03,성북구,46,22,6,3,summer,normal
2019-06-03,송파구,44,22,6,3,summer,normal
2019-06-03,양천구,35,18,6,3,summer,normal
2019-06-03,영등포구,44,23,6,3,summer,normal
2019-06-03,용산구,30,21,6,3,summer,good
2019-06-03,은평구,39,21,6,3,summer,normal
2019-06-03,종로구,34,18,6,3,summer,normal
2019-06-03,중구,30,18,6,3,summer,good
2019-06-03,중랑구,33,24,6,3,summer,normal
2019-06-02,강남구,29,18,6,2,summer,good
2019-06-02,강동구,35,23,6,2,summer,normal
2019-06-02,강북구,33,18,6,2,summer,normal
2019-06-02,강서구,33,19,6,2,summer,normal
2019-06-02,관악구,41,28,6,2,summer,normal
2019-06-02,광진구,45,31,6,2,summer,normal
2019-06-02,구로구,42,28,6,2,summer,normal
2019-06-02,금천구,30,20,6,2,summer,good
2019-06-02,노원구,33,23,6,2,summer,normal
2019-06-02,도봉구,39,22,6,2,summer,normal
2019-06-02,동대문구,29,20,6,2,summer,good
2019-06-02,동작구,34,20,6,2,summer,normal
2019-06-02,마포구,42,27,6,2,summer,normal
2019-06-02,서대문구,42,25,6,2,summer,normal
2019-06-02,서초구,43,29,6,2,summer,normal
2019-06-02,성동구,43,26,6,2,summer,normal
2019-06-02,성북구,38,23,6,2,summer,normal
2019-06-02,송파구,40,23,6,2,summer,normal
2019-06-02,양천구,34,19,6,2,summer,normal
2019-06-02,영등포구,44,29,6,2,summer,normal
2019-06-02,용산구,29,20,6,2,summer,good
2019-06-02,은평구,37,23,6,2,summer,normal
2019-06-02,종로구,31,18,6,2,summer,normal
2019-06-02,중구,28,18,6,2,summer,good
2019-06-02,중랑구,28,23,6,2,summer,good
2019-06-01,강남구,26,18,6,1,summer,good
2019-06-01,강동구,30,22,6,1,summer,good
2019-06-01,강북구,34,20,6,1,summer,normal
2019-06-01,강서구,31,21,6,1,summer,normal
2019-06-01,관악구,41,30,6,1,summer,normal
2019-06-01,광진구,40,33,6,1,summer,normal
2019-06-01,구로구,37,31,6,1,summer,normal
2019-06-01,금천구,28,21,6,1,summer,good
2019-06-01,노원구,32,22,6,1,summer,normal
2019-06-01,도봉구,37,26,6,1,summer,normal
2019-06-01,동대문구,26,19,6,1,summer,good
2019-06-01,동작구,32,21,6,1,summer,normal
2019-06-01,마포구,42,32,6,1,summer,normal
2019-06-01,서대문구,39,28,6,1,summer,normal
2019-06-01,서초구,38,30,6,1,summer,normal
2019-06-01,성동구,39,28,6,1,summer,normal
2019-06-01,성북구,39,27,6,1,summer,normal
2019-06-01,송파구,36,26,6,1,summer,normal
2019-06-01,양천구,33,21,6,1,summer,normal
2019-06-01,영등포구,42,33,6,1,summer,normal
2019-06-01,용산구,26,20,6,1,summer,good
2019-06-01,은평구,39,28,6,1,summer,normal
2019-06-01,종로구,28,18,6,1,summer,good
2019-06-01,중구,26,19,6,1,summer,good
2019-06-01,중랑구,25,21,6,1,summer,good
2019-05-31,강남구,14,9,5,31,spring,good
2019-05-31,강동구,19,10,5,31,spring,good
2019-05-31,강북구,21,9,5,31,spring,good
2019-05-31,강서구,20,10,5,31,spring,good
2019-05-31,관악구,24,13,5,31,spring,good
2019-05-31,광진구,23,15,5,31,spring,good
2019-05-31,구로구,20,13,5,31,spring,good
2019-05-31,금천구,18,12,5,31,spring,good
2019-05-31,노원구,18,10,5,31,spring,good
2019-05-31,도봉구,21,9,5,31,spring,good
2019-05-31,동대문구,14,8,5,31,spring,good
2019-05-31,동작구,20,10,5,31,spring,good
2019-05-31,마포구,25,16,5,31,spring,good
2019-05-31,서대문구,24,12,5,31,spring,good
2019-05-31,서초구,23,15,5,31,spring,good
2019-05-31,성동구,22,10,5,31,spring,good
2019-05-31,성북구,29,11,5,31,spring,good
2019-05-31,송파구,20,12,5,31,spring,good
2019-05-31,양천구,21,10,5,31,spring,good
2019-05-31,영등포구,27,15,5,31,spring,good
2019-05-31,용산구,15,9,5,31,spring,good
2019-05-31,은평구,24,14,5,31,spring,good
2019-05-31,종로구,17,9,5,31,spring,good
2019-05-31,중구,16,9,5,31,spring,good
2019-05-31,중랑구,15,11,5,31,spring,good
2019-05-30,강남구,35,21,5,30,spring,normal
2019-05-30,강동구,41,22,5,30,spring,normal
2019-05-30,강북구,43,20,5,30,spring,normal
2019-05-30,강서구,44,23,5,30,spring,normal
2019-05-30,관악구,54,30,5,30,spring,normal
2019-05-30,광진구,51,29,5,30,spring,normal
2019-05-30,구로구,53,32,5,30,spring,normal
2019-05-30,금천구,37,22,5,30,spring,normal
2019-05-30,노원구,40,23,5,30,spring,normal
2019-05-30,도봉구,43,22,5,30,spring,normal
2019-05-30,동대문구,37,21,5,30,spring,normal
2019-05-30,동작구,42,23,5,30,spring,normal
2019-05-30,마포구,57,30,5,30,spring,normal
2019-05-30,서대문구,50,26,5,30,spring,normal
2019-05-30,서초구,51,29,5,30,spring,normal
2019-05-30,성동구,49,24,5,30,spring,normal
2019-05-30,성북구,55,27,5,30,spring,normal
2019-05-30,송파구,47,24,5,30,spring,normal
2019-05-30,양천구,46,23,5,30,spring,normal
2019-05-30,영등포구,57,34,5,30,spring,normal
2019-05-30,용산구,34,21,5,30,spring,normal
2019-05-30,은평구,49,26,5,30,spring,normal
2019-05-30,종로구,42,20,5,30,spring,normal
2019-05-30,중구,36,20,5,30,spring,normal
2019-05-30,중랑구,36,23,5,30,spring,normal
2019-05-29,강남구,36,19,5,29,spring,normal
2019-05-29,강동구,41,18,5,29,spring,normal
2019-05-29,강북구,44,17,5,29,spring,normal
2019-05-29,강서구,47,21,5,29,spring,normal
2019-05-29,관악구,60,31,5,29,spring,normal
2019-05-29,광진구,54,29,5,29,spring,normal
2019-05-29,구로구,60,35,5,29,spring,normal
2019-05-29,금천구,40,22,5,29,spring,normal
2019-05-29,노원구,39,19,5,29,spring,normal
2019-05-29,도봉구,47,20,5,29,spring,normal
2019-05-29,동대문구,38,17,5,29,spring,normal
2019-05-29,동작구,42,21,5,29,spring,normal
2019-05-29,마포구,63,32,5,29,spring,normal
2019-05-29,서대문구,55,25,5,29,spring,normal
2019-05-29,서초구,54,30,5,29,spring,normal
2019-05-29,성동구,55,26,5,29,spring,normal
2019-05-29,성북구,62,28,5,29,spring,normal
2019-05-29,송파구,50,24,5,29,spring,normal
2019-05-29,양천구,50,22,5,29,spring,normal
2019-05-29,영등포구,63,34,5,29,spring,normal
2019-05-29,용산구,35,19,5,29,spring,normal
2019-05-29,은평구,52,25,5,29,spring,normal
2019-05-29,종로구,39,17,5,29,spring,normal
2019-05-29,중구,37,17,5,29,spring,normal
2019-05-29,중랑구,35,19,5,29,spring,normal
2019-05-28,강남구,14,5,5,28,spring,good
2019-05-28,강동구,21,6,5,28,spring,good
2019-05-28,강북구,22,7,5,28,spring,good
2019-05-28,강서구,22,8,5,28,spring,good
2019-05-28,관악구,27,9,5,28,spring,good
2019-05-28,광진구,23,12,5,28,spring,good
2019-05-28,구로구,23,11,5,28,spring,good
2019-05-28,금천구,21,10,5,28,spring,good
2019-05-28,노원구,19,8,5,28,spring,good
2019-05-28,도봉구,22,7,5,28,spring,good
2019-05-28,동대문구,17,6,5,28,spring,good
2019-05-28,동작구,22,9,5,28,spring,good
2019-05-28,마포구,26,10,5,28,spring,good
2019-05-28,서대문구,28,9,5,28,spring,good
2019-05-28,서초구,27,11,5,28,spring,good
2019-05-28,성동구,24,8,5,28,spring,good
2019-05-28,성북구,28,9,5,28,spring,good
2019-05-28,송파구,22,9,5,28,spring,good
2019-05-28,양천구,26,7,5,28,spring,good
2019-05-28,영등포구,30,12,5,28,spring,good
2019-05-28,용산구,16,5,5,28,spring,good
2019-05-28,은평구,26,12,5,28,spring,good
2019-05-28,종로구,23,7,5,28,spring,good
2019-05-28,중구,17,6,5,28,spring,good
2019-05-28,중랑구,14,7,5,28,spring,good
2019-05-27,강남구,18,12,5,27,spring,good
2019-05-27,강동구,23,14,5,27,spring,good
2019-05-27,강북구,27,14,5,27,spring,good
2019-05-27,강서구,20,12,5,27,spring,good
2019-05-27,관악구,24,15,5,27,spring,good
2019-05-27,광진구,24,19,5,27,spring,good
2019-05-27,구로구,27,17,5,27,spring,good
2019-05-27,금천구,20,13,5,27,spring,good
2019-05-27,노원구,22,15,5,27,spring,good
2019-05-27,도봉구,23,14,5,27,spring,good
2019-05-27,동대문구,18,11,5,27,spring,good
2019-05-27,동작구,23,14,5,27,spring,good
2019-05-27,마포구,25,18,5,27,spring,good
2019-05-27,서대문구,24,15,5,27,spring,good
2019-05-27,서초구,26,17,5,27,spring,good
2019-05-27,성동구,23,13,5,27,spring,good
2019-05-27,성북구,26,16,5,27,spring,good
2019-05-27,송파구,21,14,5,27,spring,good
2019-05-27,양천구,25,12,5,27,spring,good
2019-05-27,영등포구,29,18,5,27,spring,good
2019-05-27,용산구,17,11,5,27,spring,good
2019-05-27,은평구,25,16,5,27,spring,good
2019-05-27,종로구,21,12,5,27,spring,good
2019-05-27,중구,20,12,5,27,spring,good
2019-05-27,중랑구,17,13,5,27,spring,good
2019-05-26,강남구,33,23,5,26,spring,normal
2019-05-26,강동구,36,24,5,26,spring,normal
2019-05-26,강북구,43,23,5,26,spring,normal
2019-05-26,강서구,41,23,5,26,spring,normal
2019-05-26,관악구,44,25,5,26,spring,normal
2019-05-26,광진구,42,28,5,26,spring,normal
2019-05-26,구로구,44,27,5,26,spring,normal
2019-05-26,금천구,33,21,5,26,spring,normal
2019-05-26,노원구,40,25,5,26,spring,normal
2019-05-26,도봉구,40,22,5,26,spring,normal
2019-05-26,동대문구,33,22,5,26,spring,normal
2019-05-26,동작구,38,24,5,26,spring,normal
2019-05-26,마포구,46,26,5,26,spring,normal
2019-05-26,서대문구,40,23,5,26,spring,normal
2019-05-26,서초구,41,26,5,26,spring,normal
2019-05-26,성동구,39,23,5,26,spring,normal
2019-05-26,성북구,43,22,5,26,spring,normal
2019-05-26,송파구,39,21,5,26,spring,normal
2019-05-26,양천구,41,23,5,26,spring,normal
2019-05-26,영등포구,47,27,5,26,spring,normal
2019-05-26,용산구,31,22,5,26,spring,normal
2019-05-26,은평구,40,24,5,26,spring,normal
2019-05-26,종로구,33,20,5,26,spring,normal
2019-05-26,중구,33,20,5,26,spring,normal
2019-05-26,중랑구,31,24,5,26,spring,normal
2019-05-25,강남구,68,49,5,25,spring,normal
2019-05-25,강동구,77,52,5,25,spring,normal
2019-05-25,강북구,80,47,5,25,spring,normal
2019-05-25,강서구,80,48,5,25,spring,normal
2019-05-25,관악구,89,59,5,25,spring,bad
2019-05-25,광진구,92,67,5,25,spring,bad
2019-05-25,구로구,83,62,5,25,spring,bad
2019-05-25,금천구,69,47,5,25,spring,normal
2019-05-25,노원구,75,50,5,25,spring,normal
2019-05-25,도봉구,80,54,5,25,spring,normal
2019-05-25,동대문구,64,42,5,25,spring,normal
2019-05-25,동작구,73,52,5,25,spring,normal
2019-05-25,마포구,91,60,5,25,spring,bad
2019-05-25,서대문구,83,57,5,25,spring,bad
2019-05-25,서초구,86,60,5,25,spring,bad
2019-05-25,성동구,85,57,5,25,spring,bad
2019-05-25,성북구,83,56,5,25,spring,bad
2019-05-25,송파구,89,58,5,25,spring,bad
2019-05-25,양천구,84,51,5,25,spring,bad
2019-05-25,영등포구,91,64,5,25,spring,bad
2019-05-25,용산구,65,49,5,25,spring,normal
2019-05-25,은평구,78,50,5,25,spring,normal
2019-05-25,종로구,64,39,5,25,spring,normal
2019-05-25,중구,69,43,5,25,spring,normal
2019-05-25,중랑구,68,51,5,25,spring,normal
2019-05-24,강남구,71,50,5,24,spring,normal
2019-05-24,강동구,73,49,5,24,spring,normal
2019-05-24,강북구,83,47,5,24,spring,bad
2019-05-24,강서구,88,52,5,24,spring,bad
2019-05-24,관악구,105,62,5,24,spring,bad
2019-05-24,광진구,96,62,5,24,spring,bad
2019-05-24,구로구,102,67,5,24,spring,bad
2019-05-24,금천구,72,47,5,24,spring,normal
2019-05-24,노원구,77,51,5,24,spring,normal
2019-05-24,도봉구,89,53,5,24,spring,bad
2019-05-24,동대문구,71,45,5,24,spring,normal
2019-05-24,동작구,79,51,5,24,spring,normal
2019-05-24,마포구,107,65,5,24,spring,bad
2019-05-24,서대문구,102,61,5,24,spring,bad
2019-05-24,서초구,100,63,5,24,spring,bad
2019-05-24,성동구,91,56,5,24,spring,bad
2019-05-24,성북구,97,55,5,24,spring,bad
2019-05-24,송파구,86,52,5,24,spring,bad
2019-05-24,양천구,90,52,5,24,spring,bad
2019-05-24,영등포구,100,68,5,24,spring,bad
2019-05-24,용산구,70,51,5,24,spring,normal
2019-05-24,은평구,94,53,5,24,spring,bad
2019-05-24,종로구,70,43,5,24,spring,normal
2019-05-24,중구,70,43,5,24,spring,normal
2019-05-24,중랑구,69,52,5,24,spring,normal
2019-05-23,강남구,58,37,5,23,spring,normal
2019-05-23,강동구,57,35,5,23,spring,normal
2019-05-23,강북구,67,36,5,23,spring,normal
2019-05-23,강서구,77,42,5,23,spring,normal
2019-05-23,관악구,85,49,5,23,spring,bad
2019-05-23,광진구,74,47,5,23,spring,normal
2019-05-23,구로구,89,55,5,23,spring,bad
2019-05-23,금천구,62,37,5,23,spring,normal
2019-05-23,노원구,62,37,5,23,spring,normal
2019-05-23,도봉구,73,40,5,23,spring,normal
2019-05-23,동대문구,60,35,5,23,spring,normal
2019-05-23,동작구,64,38,5,23,spring,normal
2019-05-23,마포구,93,53,5,23,spring,bad
2019-05-23,서대문구,84,51,5,23,spring,bad
2019-05-23,서초구,85,49,5,23,spring,bad
2019-05-23,성동구,77,45,5,23,spring,normal
2019-05-23,성북구,85,47,5,23,spring,bad
2019-05-23,송파구,70,39,5,23,spring,normal
2019-05-23,양천구,75,40,5,23,spring,normal
2019-05-23,영등포구,89,54,5,23,spring,bad
2019-05-23,용산구,59,40,5,23,spring,normal
2019-05-23,은평구,79,45,5,23,spring,normal
2019-05-23,종로구,60,34,5,23,spring,normal
2019-05-23,중구,60,34,5,23,spring,normal
2019-05-23,중랑구,57,40,5,23,spring,normal
2019-05-22,강남구,42,23,5,22,spring,normal
2019-05-22,강동구,48,24,5,22,spring,normal
2019-05-22,강북구,55,24,5,22,spring,normal
2019-05-22,강서구,58,27,5,22,spring,normal
2019-05-22,관악구,65,34,5,22,spring,normal
2019-05-22,광진구,60,33,5,22,spring,normal
2019-05-22,구로구,64,36,5,22,spring,normal
2019-05-22,금천구,48,24,5,22,spring,normal
2019-05-22,노원구,53,27,5,22,spring,normal
2019-05-22,도봉구,61,29,5,22,spring,normal
2019-05-22,동대문구,45,22,5,22,spring,normal
2019-05-22,동작구,50,24,5,22,spring,normal
2019-05-22,마포구,70,33,5,22,spring,normal
2019-05-22,서대문구,64,32,5,22,spring,normal
2019-05-22,서초구,64,32,5,22,spring,normal
2019-05-22,성동구,59,30,5,22,spring,normal
2019-05-22,성북구,70,35,5,22,spring,normal
2019-05-22,송파구,57,28,5,22,spring,normal
2019-05-22,양천구,60,27,5,22,spring,normal
2019-05-22,영등포구,69,36,5,22,spring,normal
2019-05-22,용산구,44,24,5,22,spring,normal
2019-05-22,은평구,61,30,5,22,spring,normal
2019-05-22,종로구,50,23,5,22,spring,normal
2019-05-22,중구,45,22,5,22,spring,normal
2019-05-22,중랑구,44,26,5,22,spring,normal
2019-05-21,강남구,41,16,5,21,spring,normal
2019-05-21,강동구,45,17,5,21,spring,normal
2019-05-21,강북구,49,15,5,21,spring,normal
2019-05-21,강서구,55,18,5,21,spring,normal
2019-05-21,관악구,64,26,5,21,spring,normal
2019-05-21,광진구,58,24,5,21,spring,normal
2019-05-21,구로구,61,24,5,21,spring,normal
2019-05-21,금천구,44,18,5,21,spring,normal
2019-05-21,노원구,50,18,5,21,spring,normal
2019-05-21,도봉구,52,17,5,21,spring,normal
2019-05-21,동대문구,43,15,5,21,spring,normal
2019-05-21,동작구,48,16,5,21,spring,normal
2019-05-21,마포구,66,25,5,21,spring,normal
2019-05-21,서대문구,63,24,5,21,spring,normal
2019-05-21,서초구,62,25,5,21,spring,normal
2019-05-21,성동구,57,21,5,21,spring,normal
2019-05-21,성북구,65,25,5,21,spring,normal
2019-05-21,송파구,53,24,5,21,spring,normal
2019-05-21,양천구,55,19,5,21,spring,normal
2019-05-21,영등포구,65,27,5,21,spring,normal
2019-05-21,용산구,46,17,5,21,spring,normal
2019-05-21,은평구,61,23,5,21,spring,normal
2019-05-21,종로구,46,15,5,21,spring,normal
2019-05-21,중구,43,15,5,21,spring,normal
2019-05-21,중랑구,41,19,5,21,spring,normal
2019-05-20,강남구,32,10,5,20,spring,normal
2019-05-20,강동구,33,11,5,20,spring,normal
2019-05-20,강북구,39,10,5,20,spring,normal
2019-05-20,강서구,35,11,5,20,spring,normal
2019-05-20,관악구,43,15,5,20,spring,normal
2019-05-20,광진구,40,16,5,20,spring,normal
2019-05-20,구로구,44,16,5,20,spring,normal
2019-05-20,금천구,33,13,5,20,spring,normal
2019-05-20,노원구,33,12,5,20,spring,normal
2019-05-20,도봉구,42,12,5,20,spring,normal
2019-05-20,동대문구,28,9,5,20,spring,good
2019-05-20,동작구,35,10,5,20,spring,normal
2019-05-20,마포구,45,17,5,20,spring,normal
2019-05-20,서대문구,43,13,5,20,spring,normal
2019-05-20,서초구,50,18,5,20,spring,normal
2019-05-20,성동구,38,11,5,20,spring,normal
2019-05-20,성북구,44,17,5,20,spring,normal
2019-05-20,송파구,38,17,5,20,spring,normal
2019-05-20,양천구,42,11,5,20,spring,normal
2019-05-20,영등포구,45,18,5,20,spring,normal
2019-05-20,용산구,29,9,5,20,spring,good
2019-05-20,은평구,45,17,5,20,spring,normal
2019-05-20,종로구,37,9,5,20,spring,normal
2019-05-20,중구,30,9,5,20,spring,good
2019-05-20,중랑구,26,12,5,20,spring,good
2019-05-19,강남구,11,9,5,19,spring,good
2019-05-19,강동구,14,9,5,19,spring,good
2019-05-19,강북구,18,9,5,19,spring,good
2019-05-19,강서구,15,10,5,19,spring,good
2019-05-19,관악구,17,13,5,19,spring,good
2019-05-19,구로구,14,13,5,19,spring,good
2019-05-19,금천구,15,12,5,19,spring,good
2019-05-19,노원구,14,9,5,19,spring,good
2019-05-19,도봉구,18,9,5,19,spring,good
2019-05-19,동대문구,12,8,5,19,spring,good
2019-05-19,동작구,17,10,5,19,spring,good
2019-05-19,서대문구,14,12,5,19,spring,good
2019-05-19,서초구,16,16,5,19,spring,good
2019-05-19,성동구,15,11,5,19,spring,good
2019-05-19,양천구,18,11,5,19,spring,good
2019-05-19,영등포구,20,17,5,19,spring,good
2019-05-19,용산구,11,8,5,19,spring,good
2019-05-19,은평구,16,14,5,19,spring,good
2019-05-19,종로구,15,8,5,19,spring,good
2019-05-19,중구,15,10,5,19,spring,good
2019-05-19,중랑구,10,9,5,19,spring,good
2019-05-18,강남구,23,15,5,18,spring,good
2019-05-18,강동구,23,14,5,18,spring,good
2019-05-18,강북구,28,14,5,18,spring,good
2019-05-18,강서구,31,18,5,18,spring,normal
2019-05-18,관악구,33,19,5,18,spring,normal
2019-05-18,광진구,29,22,5,18,spring,good
2019-05-18,구로구,31,18,5,18,spring,normal
2019-05-18,금천구,26,17,5,18,spring,good
2019-05-18,노원구,23,15,5,18,spring,good
2019-05-18,도봉구,31,19,5,18,spring,normal
2019-05-18,동대문구,22,14,5,18,spring,good
2019-05-18,동작구,32,20,5,18,spring,normal
2019-05-18,마포구,38,23,5,18,spring,normal
2019-05-18,서대문구,32,16,5,18,spring,normal
2019-05-18,서초구,36,23,5,18,spring,normal
2019-05-18,성동구,28,16,5,18,spring,good
2019-05-18,성북구,32,18,5,18,spring,normal
2019-05-18,송파구,30,17,5,18,spring,good
2019-05-18,양천구,34,17,5,18,spring,normal
2019-05-18,영등포구,37,19,5,18,spring,normal
2019-05-18,용산구,18,15,5,18,spring,good
2019-05-18,은평구,31,17,5,18,spring,normal
2019-05-18,종로구,23,13,5,18,spring,good
2019-05-18,중구,26,15,5,18,spring,good
2019-05-18,중랑구,20,14,5,18,spring,good
2019-05-17,강남구,48,38,5,17,spring,normal
